num,year,id,team,RPI,SOS,PE
1908,2012,1300,North Carolina Central,0.46,0.4319,0.5455802262101579
1909,2012,1300,North Carolina Central,0.46,0.4319,0.5455802262101579
1910,2012,1300,North Carolina Central,0.46,0.4319,0.5455802262101579
1911,2012,1202,Furman,0.4594,0.4553,0.38704418272834157
1912,2012,1202,Furman,0.4594,0.4553,0.38704418272834157
1913,2012,1202,Furman,0.4594,0.4553,0.38704418272834157
1914,2012,1284,Monmouth,0.4593,0.4774,0.15311217801998556
1915,2012,1284,Monmouth,0.4593,0.4774,0.15311217801998556
1916,2012,1284,Monmouth,0.4593,0.4774,0.15311217801998556
1917,2012,1339,Portland,0.4585,0.5397,0.09021241943004142
1918,2012,1339,Portland,0.4585,0.5397,0.09021241943004142
1919,2012,1339,Portland,0.4585,0.5397,0.09021241943004142
1920,2012,1200,Fordham,0.4579,0.5061,0.11981907534971811
1921,2012,1200,Fordham,0.4579,0.5061,0.11981907534971811
1922,2012,1200,Fordham,0.4579,0.5061,0.11981907534971811
1923,2012,1315,North Dakota,0.4562,0.4303,0.38319813408114334
1924,2012,1315,North Dakota,0.4562,0.4303,0.38319813408114334
1925,2012,1315,North Dakota,0.4562,0.4303,0.38319813408114334
1926,2012,1130,Boston College,0.4553,0.5339,0.1134328272556677
1927,2012,1130,Boston College,0.4553,0.5339,0.1134328272556677
1928,2012,1130,Boston College,0.4553,0.5339,0.1134328272556677
1929,2012,1405,Toledo,0.4547,0.4504,0.5240140865728572
1930,2012,1405,Toledo,0.4547,0.4504,0.5240140865728572
1931,2012,1405,Toledo,0.4547,0.4504,0.5240140865728572
1932,2012,1369,Southeast Missouri State,0.4542,0.4459,0.46061305551294307
1933,2012,1369,Southeast Missouri State,0.4542,0.4459,0.46061305551294307
1934,2012,1369,Southeast Missouri State,0.4542,0.4459,0.46061305551294307
1935,2012,1408,Tulane,0.4522,0.4659,0.5814548291576849
1936,2012,1408,Tulane,0.4522,0.4659,0.5814548291576849
1937,2012,1408,Tulane,0.4522,0.4659,0.5814548291576849
1938,2012,1113,Arizona State,0.4515,0.5155,0.23800238690623496
1939,2012,1113,Arizona State,0.4515,0.5155,0.23800238690623496
1940,2012,1113,Arizona State,0.4515,0.5155,0.23800238690623496
1941,2012,1414,California Irvine,0.4483,0.4781,0.2774128881509852
1942,2012,1414,California Irvine,0.4483,0.4781,0.2774128881509852
1943,2012,1414,California Irvine,0.4483,0.4781,0.2774128881509852
1944,2012,1123,Ball State,0.4471,0.4297,0.5839711870829544
1945,2012,1123,Ball State,0.4471,0.4297,0.5839711870829544
1946,2012,1123,Ball State,0.4471,0.4297,0.5839711870829544
1947,2012,1111,Appalachian State,0.4458,0.467,0.323814268609784
1948,2012,1111,Appalachian State,0.4458,0.467,0.323814268609784
1949,2012,1111,Appalachian State,0.4458,0.467,0.323814268609784
1950,2012,1407,Troy,0.4445,0.4771,0.22009793662628582
1951,2012,1407,Troy,0.4445,0.4771,0.22009793662628582
1952,2012,1407,Troy,0.4445,0.4771,0.22009793662628582
1953,2012,1294,Northern Colorado,0.4443,0.4889,0.318495479724722
1954,2012,1294,Northern Colorado,0.4443,0.4889,0.318495479724722
1955,2012,1294,Northern Colorado,0.4443,0.4889,0.318495479724722
1956,2012,1239,Jacksonville,0.4427,0.4959,0.18256964985298432
1957,2012,1239,Jacksonville,0.4427,0.4959,0.18256964985298432
1958,2012,1239,Jacksonville,0.4427,0.4959,0.18256964985298432
1959,2012,1282,UMKC,0.4406,0.4799,0.2009249656823895
1960,2012,1282,UMKC,0.4406,0.4799,0.2009249656823895
1961,2012,1282,UMKC,0.4406,0.4799,0.2009249656823895
1962,2012,1219,High Point,0.4401,0.4598,0.4124804354758621
1963,2012,1219,High Point,0.4401,0.4598,0.4124804354758621
1964,2012,1219,High Point,0.4401,0.4598,0.4124804354758621
1965,2012,1425,Southern California,0.4382,0.5366,0.1467944357333443
1966,2012,1425,Southern California,0.4382,0.5366,0.1467944357333443
1967,2012,1425,Southern California,0.4382,0.5366,0.1467944357333443
1968,2012,1457,Winthrop,0.4365,0.4611,0.2870100051565328
1969,2012,1457,Winthrop,0.4365,0.4611,0.2870100051565328
1970,2012,1457,Winthrop,0.4365,0.4611,0.2870100051565328
1971,2012,1428,Utah,0.4361,0.5446,0.03579647899095941
1972,2012,1428,Utah,0.4361,0.5446,0.03579647899095941
1973,2012,1428,Utah,0.4361,0.5446,0.03579647899095941
1974,2012,1164,Coppin State,0.4333,0.4314,0.381183530057878
1975,2012,1164,Coppin State,0.4333,0.4314,0.381183530057878
1976,2012,1164,Coppin State,0.4333,0.4314,0.381183530057878
1977,2012,1236,IPFW,0.4313,0.4743,0.2471398583865597
1978,2012,1236,IPFW,0.4313,0.4743,0.2471398583865597
1979,2012,1236,IPFW,0.4313,0.4743,0.2471398583865597
1980,2012,1141,Central Michigan,0.4307,0.4585,0.24796741893924562
1981,2012,1141,Central Michigan,0.4307,0.4585,0.24796741893924562
1982,2012,1141,Central Michigan,0.4307,0.4585,0.24796741893924562
1983,2012,1299,North Carolina A&T;,0.4293,0.4484,0.2191416532182869
1984,2012,1299,North Carolina A&T;,0.4293,0.4484,0.2191416532182869
1985,2012,1299,North Carolina A&T;,0.4293,0.4484,0.2191416532182869
1986,2012,1251,Liberty,0.4281,0.4421,0.27475719531843723
1987,2012,1251,Liberty,0.4281,0.4421,0.27475719531843723
1988,2012,1251,Liberty,0.4281,0.4421,0.27475719531843723
1989,2012,1183,Eastern Illinois,0.4261,0.4335,0.2597005124480676
1990,2012,1183,Eastern Illinois,0.4261,0.4335,0.2597005124480676
1991,2012,1183,Eastern Illinois,0.4261,0.4335,0.2597005124480676
1992,2012,1402,Texas State-San Marcos,0.4246,0.4421,0.3507358009100312
1993,2012,1402,Texas State-San Marcos,0.4246,0.4421,0.3507358009100312
1994,2012,1402,Texas State-San Marcos,0.4246,0.4421,0.3507358009100312
1995,2012,1226,Idaho State,0.4235,0.4624,0.15893190692868742
1996,2012,1226,Idaho State,0.4235,0.4624,0.15893190692868742
1997,2012,1226,Idaho State,0.4235,0.4624,0.15893190692868742
1998,2012,1291,Mount St. Mary's,0.4204,0.4614,0.1835326178121323
1999,2012,1291,Mount St. Mary's,0.4204,0.4614,0.1835326178121323
2000,2012,1291,Mount St. Mary's,0.4204,0.4614,0.1835326178121323
2001,2012,1341,Prairie View A&M;,0.41600000000000004,0.4193,0.19405122303181982
2002,2012,1341,Prairie View A&M;,0.41600000000000004,0.4193,0.19405122303181982
2003,2012,1341,Prairie View A&M;,0.41600000000000004,0.4193,0.19405122303181982
2004,2012,1306,New Hampshire,0.4154,0.4126,0.3660862381438546
2005,2012,1306,New Hampshire,0.4154,0.4126,0.3660862381438546
2006,2012,1306,New Hampshire,0.4154,0.4126,0.3660862381438546
2007,2012,1311,Nicholls State,0.415,0.4469,0.05514935728918947
2008,2012,1311,Nicholls State,0.415,0.4469,0.05514935728918947
2009,2012,1311,Nicholls State,0.415,0.4469,0.05514935728918947
2010,2012,1188,SIU-Edwardsville,0.4138,0.4427,0.1710451069294982
2011,2012,1188,SIU-Edwardsville,0.4138,0.4427,0.1710451069294982
2012,2012,1188,SIU-Edwardsville,0.4138,0.4427,0.1710451069294982
2013,2012,1115,Arkansas-Pine Bluff,0.4124,0.4249,0.14192058750959813
2014,2012,1115,Arkansas-Pine Bluff,0.4124,0.4249,0.14192058750959813
2015,2012,1115,Arkansas-Pine Bluff,0.4124,0.4249,0.14192058750959813
2016,2012,1312,New Jersey Tech,0.4121,0.4129,0.31579216032451135
2017,2012,1312,New Jersey Tech,0.4121,0.4129,0.31579216032451135
2018,2012,1312,New Jersey Tech,0.4121,0.4129,0.31579216032451135
2019,2012,1214,Hampton,0.4092,0.4225,0.38810961551172973
2020,2012,1214,Hampton,0.4092,0.4225,0.38810961551172973
2021,2012,1214,Hampton,0.4092,0.4225,0.38810961551172973
2022,2012,1106,Alabama State,0.405,0.4098,0.2078645376795501
2023,2012,1106,Alabama State,0.405,0.4098,0.2078645376795501
2024,2012,1106,Alabama State,0.405,0.4098,0.2078645376795501
2025,2012,1151,Chattanooga,0.4041,0.467,0.3349907099136882
2026,2012,1151,Chattanooga,0.4041,0.467,0.3349907099136882
2027,2012,1151,Chattanooga,0.4041,0.467,0.3349907099136882
2028,2012,1384,St. Francis (Pa.),0.4025,0.474,0.1332865045997224
2029,2012,1384,St. Francis (Pa.),0.4025,0.474,0.1332865045997224
2030,2012,1384,St. Francis (Pa.),0.4025,0.474,0.1332865045997224
2031,2012,1410,Texas-Pan American,0.4,0.4526,0.12392645135510617
2032,2012,1410,Texas-Pan American,0.4,0.4526,0.12392645135510617
2033,2012,1410,Texas-Pan American,0.4,0.4526,0.12392645135510617
2034,2012,1197,Florida A&M;,0.3993,0.4397,0.13328730167874156
2035,2012,1197,Florida A&M;,0.3993,0.4397,0.13328730167874156
2036,2012,1197,Florida A&M;,0.3993,0.4397,0.13328730167874156
2037,2012,1368,Southeastern Louisiana,0.397,0.4203,0.2196967267424303
2038,2012,1368,Southeastern Louisiana,0.397,0.4203,0.2196967267424303
2039,2012,1368,Southeastern Louisiana,0.397,0.4203,0.2196967267424303
2040,2012,1271,Maryland-Eastern Shore,0.3942,0.4534,0.06797890641268868
2041,2012,1271,Maryland-Eastern Shore,0.3942,0.4534,0.06797890641268868
2042,2012,1271,Maryland-Eastern Shore,0.3942,0.4534,0.06797890641268868
2043,2012,1146,Central Arkansas,0.3926,0.4418,0.09098647507305999
2044,2012,1146,Central Arkansas,0.3926,0.4418,0.09098647507305999
2045,2012,1146,Central Arkansas,0.3926,0.4418,0.09098647507305999
2046,2012,1223,Houston Baptist,0.38799999999999996,0.4413,0.13468020868344088
2047,2012,1223,Houston Baptist,0.38799999999999996,0.4413,0.13468020868344088
2048,2012,1223,Houston Baptist,0.38799999999999996,0.4413,0.13468020868344088
2049,2012,1404,Tennessee-Martin,0.3842,0.4749,0.0550041517589347
2050,2012,1404,Tennessee-Martin,0.3842,0.4749,0.0550041517589347
2051,2012,1404,Tennessee-Martin,0.3842,0.4749,0.0550041517589347
2052,2012,1171,Dartmouth,0.38,0.469,0.1828265865003821
2053,2012,1171,Dartmouth,0.38,0.469,0.1828265865003821
2054,2012,1171,Dartmouth,0.38,0.469,0.1828265865003821
2055,2012,1192,Fairleigh Dickinson,0.3779,0.4687,0.07628513535841351
2056,2012,1192,Fairleigh Dickinson,0.3779,0.4687,0.07628513535841351
2057,2012,1192,Fairleigh Dickinson,0.3779,0.4687,0.07628513535841351
2058,2012,1255,Longwood,0.3755,0.4164,0.06950459757456277
2059,2012,1255,Longwood,0.3755,0.4164,0.06950459757456277
2060,2012,1255,Longwood,0.3755,0.4164,0.06950459757456277
2061,2012,1296,Northern Illinois,0.3726,0.4526,0.044360077750289356
2062,2012,1296,Northern Illinois,0.3726,0.4526,0.044360077750289356
2063,2012,1296,Northern Illinois,0.3726,0.4526,0.044360077750289356
2064,2012,1413,California Davis,0.3669,0.4445,0.06490254689217093
2065,2012,1413,California Davis,0.3669,0.4445,0.06490254689217093
2066,2012,1413,California Davis,0.3669,0.4445,0.06490254689217093
2067,2012,1319,Northern Arizona,0.3666,0.4492,0.059431848136251214
2068,2012,1319,Northern Arizona,0.3666,0.4492,0.059431848136251214
2069,2012,1319,Northern Arizona,0.3666,0.4492,0.059431848136251214
2070,2012,1136,Bryant University,0.3598,0.4552,0.058656147193523314
2071,2012,1136,Bryant University,0.3598,0.4552,0.058656147193523314
2072,2012,1136,Bryant University,0.3598,0.4552,0.058656147193523314
2073,2012,1105,Alabama A&M;,0.3503,0.4026,0.1395454558649993
2074,2012,1105,Alabama A&M;,0.3503,0.4026,0.1395454558649993
2075,2012,1105,Alabama A&M;,0.3503,0.4026,0.1395454558649993
2076,2012,1127,Binghamton,0.3362,0.4258,0.04548593148752535
2077,2012,1127,Binghamton,0.3362,0.4258,0.04548593148752535
2078,2012,1127,Binghamton,0.3362,0.4258,0.04548593148752535
2079,2011,1242,Kansas,0.6793,0.594,0.9625357891199818
2080,2011,1361,San Diego State,0.6672,0.5771,0.9310911518774472
2081,2011,1140,Brigham Young,0.6526,0.5782,0.9249246675178388
2082,2011,1246,Kentucky,0.6461,0.5953,0.9242005879681265
2083,2011,1323,Notre Dame,0.6414,0.5791,0.8851024740224471
2084,2011,1400,Texas,0.6352,0.587,0.9410725372626079
2085,2011,1207,Georgetown,0.6323,0.6186,0.7313960453169773
2086,2011,1429,Utah State,0.6242,0.5198,0.9462471547471274
2087,2011,1257,Louisville,0.6222,0.5897,0.894532949761242
2088,2011,1112,Arizona,0.617,0.5527,0.8522588522177754
2089,2011,1452,West Virginia,0.6141,0.605,0.7568442075345901
2090,2011,1243,Kansas State,0.6098,0.5935,0.7891142703427205
2091,2011,1424,UNLV,0.6072,0.569,0.8723994712048091
2092,2011,1435,Vanderbilt,0.6052,0.5809,0.8403054995978938
2093,2011,1401,Texas A&M;,0.5996,0.5564,0.8214212979325035
2094,2011,1412,UAB,0.5939,0.5419,0.8011063597429963
2095,2011,1139,Butler,0.5906,0.5429,0.8199291068774659
2096,2011,1217,Harvard,0.5892,0.5083,0.8041138337210421
2097,2011,1281,Missouri,0.5869,0.5547,0.8377692479151878
2098,2011,1336,Penn State,0.5854,0.6006,0.5335488121538321
2099,2011,1350,Richmond,0.5851,0.5171,0.8753742720400427
2100,2011,1283,Missouri State,0.5838,0.517,0.8151542060161626
2101,2011,1277,Michigan State,0.5795,0.5908,0.6100182261575023
2102,2011,1208,Georgia,0.5775,0.5589,0.720614831518853
2103,2011,1433,Virginia Commonwealth,0.5763,0.5384,0.6939485668920555
2104,2011,1125,Belmont,0.5757,0.4587,0.9739156066560788
2105,2011,1324,Oakland,0.5749,0.5075,0.813387185541549
2106,2011,1199,Florida State,0.5732,0.5382,0.816840003235252
2107,2011,1155,Clemson,0.5719,0.5482,0.8286943514981051
2108,2011,1431,Texas-El Paso,0.5701,0.528,0.8076842606891024
2109,2011,1329,Oklahoma State,0.5699,0.5636,0.575115452005361
2110,2011,1379,Southern Miss,0.5688,0.5371,0.7864066740668445
2111,2011,1160,Colorado,0.5660000000000001,0.5532,0.7284363863509561
2112,2011,1425,Southern California,0.5615,0.5599,0.7050977201014349
2113,2011,1416,UCF,0.5611,0.5508,0.7192851663950192
2114,2011,1434,Valparaiso,0.5603,0.5208,0.6395548174725347
2115,2011,1274,Miami (Fla.),0.5593,0.5569,0.6869012083233635
2116,2011,1254,LIU-Brooklyn,0.5577,0.4594,0.8251725670769949
2117,2011,1287,Morehead State,0.5564,0.4863,0.8107222961585856
2118,2011,1137,Bucknell,0.555,0.4747,0.820824133269792
2119,2011,1409,Tulsa,0.5543,0.5454,0.6379664701636661
2120,2011,1279,Mississippi,0.5525,0.5429,0.727203876827185
2121,2011,1278,Minnesota,0.5522,0.5684,0.599368309032029
2122,2011,1321,Northwestern,0.5502,0.5453,0.6784170272963357
2123,2011,1304,Nebraska,0.5501,0.5476,0.8207652449756018
2124,2011,1190,E. Tennessee State,0.5453,0.492,0.6993255611163919
2125,2011,1454,Wisconsin-Milwaukee,0.5424,0.5237,0.46087455108575504
2126,2011,1436,Vermont,0.5417,0.4706,0.7755726894221323
2127,2011,1193,Fairfield,0.5412,0.4642,0.8410329496810496
2128,2011,1294,Northern Colorado,0.5402,0.4796,0.7078845688249481
2129,2011,1348,Rhode Island,0.5386,0.5195,0.5702418206214017
2130,2011,1339,Portland,0.5365,0.5013,0.6438248783768306
2131,2011,1351,Rider,0.5354,0.4819,0.7441759252866018
2132,2011,1103,Akron,0.5345,0.4905,0.6780022162259708
2133,2011,1459,Wofford,0.534,0.4946,0.7636873299455688
2134,2011,1275,Miami (Ohio),0.5329999999999999,0.5506,0.29742212847286703
2135,2011,1129,Boise State,0.531,0.4954,0.7637466446433485
2136,2011,1237,IUPUI,0.5299,0.5056,0.5609042288494389
2137,2011,1293,Murray State,0.5297,0.464,0.7843824718884843
2138,2011,1280,Mississippi State,0.526,0.5359,0.480787857659733
2139,2011,1353,Rutgers,0.5246,0.5522,0.5345308316775473
2140,2011,1166,Creighton,0.5221,0.5127,0.6605484235181887
2141,2011,1301,North Carolina State,0.521,0.5474,0.5111261725128099
2142,2011,1116,Arkansas,0.5204,0.5204,0.689319735615648
2143,2011,1131,Boston University,0.5199,0.4765,0.6051229956537918
2144,2011,1331,Oral Roberts,0.5193,0.4954,0.6060534537114926
2145,2011,1317,North Texas,0.5152,0.4647,0.6627784297821809
2146,2011,1332,Oregon,0.5145,0.5487,0.4591420135472904
2147,2011,1225,Idaho,0.5139,0.4931,0.5589617940398555
2148,2011,1308,New Mexico State,0.5126,0.5431,0.47314802620174407
2149,2011,1438,Virginia,0.5114,0.5259,0.46935179389399784
2150,2011,1178,Detroit,0.5101,0.5062,0.545736106079993
2151,2011,1203,George Washington,0.508,0.5032,0.4758932367557468
2152,2011,1421,NC-Asheville,0.5072,0.4824,0.6442244727795979
2153,2011,1363,San Jose State,0.505,0.5009,0.4443420191223972
2154,2011,1269,Massachusetts,0.503,0.5241,0.36396585800355064
2155,2011,1214,Hampton,0.5026,0.4162,0.7479499179090376
2156,2011,1378,South Florida,0.5022,0.5834,0.2693843584602237
2157,2011,1364,Santa Barbara,0.5017,0.4784,0.6077768433588222
2158,2011,1270,McNeese State,0.501,0.4529,0.515600794526556
2159,2011,1113,Arizona State,0.4992,0.5488,0.35037095478656144
2160,2011,1325,Ohio,0.4978,0.4982,0.5904371743041915
2161,2011,1403,Texas Tech,0.4973,0.5495,0.40037678750891775
2162,2011,1123,Ball State,0.4955,0.4567,0.6382632189036983
2163,2011,1247,La Salle,0.4953,0.525,0.42069796016276184
2164,2011,1453,Green Bay,0.4944,0.517,0.380717206538654
2165,2011,1335,Pennsylvania,0.4937,0.4969,0.43042287249788164
2166,2011,1387,Saint Louis,0.4929,0.5486,0.4870856386983109
2167,2011,1117,Arkansas State,0.4925,0.4814,0.49649451278595763
2168,2011,1259,Loyola-Maryland,0.4922,0.4873,0.5206774035690864
2169,2011,1145,Canisius,0.4914,0.4859,0.5324465842880557
2170,2011,1355,South Dakota State,0.4892,0.4541,0.7824105192709464
2171,2011,1234,Iowa,0.4884,0.5496,0.45698965033703237
2172,2011,1349,Rice,0.4881,0.527,0.4486620958892161
2173,2011,1399,Tennessee Tech,0.4874,0.4537,0.5198894105716096
2174,2011,1411,Texas Southern,0.4863,0.4188,0.4616880010685096
2175,2011,1305,Nevada,0.485,0.5232,0.4243967794419618
2176,2011,1111,Appalachian State,0.4847,0.4759,0.4115151309982362
2177,2011,1260,Loyola-Chicago,0.483,0.4784,0.6411806095770378
2178,2011,1151,Chattanooga,0.4811,0.4821,0.21475060595727977
2179,2011,1142,Cal Poly,0.478,0.45,0.5322292654669271
2180,2011,1201,Fresno State,0.47600000000000003,0.4976,0.4573715705818661
2181,2011,1250,Lehigh,0.4758,0.4547,0.576437299832255
2182,2011,1356,Southern Illinois,0.4742,0.5084,0.2953254356058342
2183,2011,1288,Morgan State,0.4727,0.4387,0.48317428011948577
2184,2011,1292,Middle Tennessee,0.47,0.4638,0.5868188182541088
2185,2011,1383,St. Francis (N.Y.),0.4688,0.4531,0.5208947006572302
2186,2011,1263,Maine,0.4685,0.4568,0.5490196213807625
2187,2011,1179,Drake,0.4672,0.4963,0.33191159638461565
2188,2011,1333,Oregon State,0.4668,0.5216,0.33428929177209943
2189,2011,1273,Mercer,0.4665,0.4831,0.4040480714907541
2190,2011,1209,Georgia State,0.4659,0.499,0.37957106356541753
2191,2011,1150,Charlotte,0.4655,0.5196,0.2896961706607107
2192,2011,1261,LSU,0.4646,0.5221,0.28115983433604974
2193,2011,1372,Stephen F. Austin,0.4621,0.4265,0.7357514348213402
2194,2011,1299,North Carolina A&T;,0.4607,0.4609,0.24832116171671678
2195,2011,1133,Bradley,0.4591,0.5057,0.33876976258086283
2196,2011,1149,Charleston Southern,0.4581,0.462,0.4856489172805513
2197,2011,1322,Northwestern State,0.4566,0.415,0.4172665901352577
2198,2011,1222,Houston,0.4562,0.5009,0.3424419614928353
2199,2011,1311,Nicholls State,0.4557,0.4586,0.4333222922229315
2200,2011,1337,Pepperdine,0.4539,0.4933,0.2609136302690928
2201,2011,1132,Bowling Green,0.4515,0.4691,0.30381244983620415
2202,2011,1256,Louisiana Tech,0.4496,0.4831,0.25765837514227796
2203,2011,1238,Jackson State,0.4479,0.4106,0.5234247222274503
2204,2011,1430,Utah Valley,0.4468,0.394,0.6033996799690677
2205,2011,1136,Bryant University,0.4442,0.4984,0.12762354330170678
2206,2011,1229,Illinois State,0.4433,0.4824,0.35344284386478997
2207,2011,1106,Alabama State,0.4429,0.4187,0.3464021334106697
2208,2011,1384,St. Francis (Pa.),0.4421,0.4905,0.17571512433255326
2209,2011,1219,High Point,0.4419,0.4735,0.15585451060244296
2210,2011,1205,Gardner-Webb,0.4416,0.4751,0.1965958388731639
2211,2011,1415,California Riverside,0.4411,0.466,0.19664574246385866
2212,2011,1381,Southern Utah,0.4391,0.4678,0.2997793452705792
2213,2011,1189,Elon,0.4383,0.4496,0.35316169149369575
2214,2011,1315,North Dakota,0.4366,0.3981,0.357335442893764
2215,2011,1357,Sacred Heart,0.4335,0.4432,0.33825343399816055
2216,2011,1340,Portland State,0.4326,0.4339,0.349301977727297
2217,2011,1216,Hartford,0.4325,0.4622,0.26814312612976815
2218,2011,1119,Army,0.4317,0.4459,0.305403859377108
2219,2011,1394,Texas A&amp;M-Corpus; Christi,0.4303,0.4918,0.10323848715496149
2220,2011,1198,Florida International,0.4282,0.4715,0.2760090271986286
2221,2011,1221,Holy Cross,0.4271,0.4735,0.4077658611127819
2222,2011,1406,Towson,0.4265,0.5236,0.18958861574210603
2223,2011,1186,Eastern Washington,0.426,0.476,0.21629454137535734
2224,2011,1404,Tennessee-Martin,0.4257,0.4542,0.18146760063730127
2225,2011,1264,Manhattan,0.425,0.5013,0.11190029251552076
2226,2011,1464,Youngstown State,0.4245,0.5035,0.19473064411319257
2227,2011,1249,Lamar,0.4239,0.438,0.4670525582701325
2228,2011,1298,Navy,0.4218,0.4481,0.2676739219653168
2229,2011,1413,California Davis,0.4196,0.4657,0.3266684942507705
2230,2011,1168,Cal State Fullerton,0.4171,0.44,0.28468052798582577
2231,2011,1265,Marist,0.4159,0.5008,0.07017265108717485
2232,2011,1141,Central Michigan,0.4131,0.4488,0.2216822107203461
2233,2011,1175,Delaware State,0.4095,0.4495,0.22089483352344214
2234,2011,1171,Dartmouth,0.4078,0.482,0.07946782383060523
2235,2011,1159,Colgate,0.4062,0.4547,0.10573678010308843
2236,2011,1312,New Jersey Tech,0.4055,0.3935,0.3290912499210416
2237,2011,1377,South Dakota,0.405,0.3719,0.5343304484607501
