,year,id,Team,RPI,SOS
6723,1997,1362,San Francisco,0.4925,0.4772
6724,1997,1461,Wyoming,0.4922,0.5205
6725,1997,1292,Middle Tennessee,0.4917,0.4652
6726,1997,1232,Indiana State,0.4902,0.5108
6727,1997,1453,Green Bay,0.4899,0.4926
6728,1997,1293,Murray State,0.4888,0.4338
6729,1997,1165,Cornell,0.488,0.4641
6730,1997,1405,Toledo,0.4879,0.4967
6731,1997,1173,Dayton,0.4863,0.4879
6732,1997,1291,Mount St. Mary's,0.4844,0.4730
6733,1997,1247,La Salle,0.4825,0.5198
6734,1997,1198,Florida International,0.4803,0.4565
6735,1997,1270,McNeese State,0.478,0.4468
6736,1997,1286,Montana State,0.4769,0.4759
6737,1997,1211,Gonzaga,0.4738,0.4584
6738,1997,1456,William &amp; Mary,0.4726,0.4943
6739,1997,1290,Mississippi Valley State,0.4699,0.4166
6740,1997,1259,Loyola-Maryland,0.4696,0.4656
6741,1997,1169,Cal State Northridge,0.4671,0.4818
6742,1997,1333,Oregon State,0.466,0.5547
6743,1997,1225,Idaho,0.4653,0.5137
6744,1997,1361,San Diego State,0.4637,0.4773
6745,1997,1168,Cal State Fullerton,0.4611,0.4543
6746,1997,1245,Kent State,0.4597,0.5196
6747,1997,1441,Western Carolina,0.4588,0.4590
6748,1997,1159,Colgate,0.4572,0.4667
6749,1997,1354,South Carolina State,0.4561,0.4348
6750,1997,1440,VMI,0.4552,0.4870
6751,1997,1381,Southern Utah,0.4546,0.5304
6752,1997,1263,Maine,0.4511,0.4943
6753,1997,1310,Niagara,0.4502,0.4694
6754,1997,1142,Cal Poly,0.4499,0.4640
6755,1997,1206,George Mason,0.4485,0.4746
6756,1997,1369,Southeast Missouri State,0.4476,0.4733
6757,1997,1322,Northwestern State,0.4463,0.4470
6758,1997,1306,New Hampshire,0.446,0.4959
6759,1997,1103,Akron,0.4441,0.4989
6760,1997,1177,DePaul,0.4434,0.5527
6761,1997,1193,Fairfield,0.4404,0.4608
6762,1997,1226,Idaho State,0.4397,0.4335
6763,1997,1264,Manhattan,0.4392,0.4745
6764,1997,1447,Wagner,0.4356,0.4573
6765,1997,1426,Texas-Arlington,0.4348,0.4464
6766,1997,1463,Yale,0.4329,0.4572
6767,1997,1311,Nicholls State,0.4327,0.4658
6768,1997,1373,Siena,0.4322,0.4651
6769,1997,1144,Campbell,0.4311,0.4548
6770,1997,1457,Winthrop,0.4296,0.4568
6771,1997,1183,Eastern Illinois,0.4267,0.4356
6772,1997,1179,Drake,0.4257,0.5437
6773,1997,1411,Texas Southern,0.4245,0.4379
6774,1997,1358,Sam Houston State,0.4228,0.4612
6775,1997,1202,Furman,0.4218,0.4557
6776,1997,1337,Pepperdine,0.421,0.4972
6777,1997,1460,Wright State,0.4186,0.4812
6778,1997,1135,Brown,0.4183,0.5065
6779,1997,1288,Morgan State,0.4148,0.4419
6780,1997,1204,Georgia Southern,0.4117,0.4464
6781,1997,1186,Eastern Washington,0.4104,0.4602
6782,1997,1170,Sacramento State,0.4092,0.5166
6783,1997,1341,Prairie View A&M;,0.4081,0.4470
6784,1997,1271,Maryland-Eastern Shore,0.4072,0.4363
6785,1997,1464,Youngstown State,0.4067,0.4397
6786,1997,1106,Alabama State,0.4049,0.4447
6787,1997,1197,Florida A&M;,0.4041,0.4400
6788,1997,1287,Morehead State,0.3995,0.4527
6789,1997,1352,Robert Morris,0.3985,0.4820
6790,1997,1214,Hampton,0.3977,0.4316
6791,1997,1175,Delaware State,0.3969,0.4427
6792,1997,1427,Texas-San Antonio,0.3961,0.4309
6793,1997,1420,Maryland-Baltimore County,0.3853,0.4625
6794,1997,1368,Southeastern Louisiana,0.3824,0.4073
6795,1997,1459,Wofford,0.3748,0.4442
6796,1997,1416,UCF,0.3741,0.4293
6797,1997,1273,Mercer,0.3287,0.4104
6798,1997,1246,Kentucky,0.6572,0.5833
6799,1997,1278,Minnesota,0.6522,0.5707
6800,1997,1448,Wake Forest,0.6344,0.5815
6801,1997,1437,Villanova,0.623,0.5941
6802,1997,1417,UCLA,0.6164,0.5719
6803,1997,1386,Saint Joseph's,0.6124,0.5499
6804,1997,1307,New Mexico,0.6089,0.5563
6805,1997,1231,Indepenedent,0.6014,0.5727
6806,1997,1257,Louisville,0.5978,0.5498
6807,1997,1268,Maryland,0.5963,0.5692
6808,1997,1345,Purdue,0.5946,0.5904
6809,1997,1228,Illinois,0.5934,0.5579
6810,1997,1458,Wisconsin,0.5919,0.5669
6811,1997,1462,Xavier,0.5907,0.5160
6812,1997,1390,Stanford,0.5886,0.5448
6813,1997,1343,Princeton,0.5855,0.4858
6814,1997,1435,Vanderbilt,0.5847,0.5727
6815,1997,1235,Iowa State,0.5829,0.5391
6816,1997,1396,Temple,0.5818,0.5574
6817,1997,1276,Michigan,0.5805,0.5628
6818,1997,1283,Missouri State,0.5797,0.5229
6819,1997,1279,Mississippi,0.5785,0.5368
6820,1997,1344,Providence,0.5771,0.5544
6821,1997,1329,Oklahoma State,0.5748,0.5887
6822,1997,1218,Hawaii,0.5721,0.5159
6823,1997,1425,Southern California,0.5692,0.5490
6824,1997,1199,Florida State,0.5675,0.5592
6825,1997,1331,Oral Roberts,0.5665,0.5020
6826,1997,1424,UNLV,0.5639,0.5220
6827,1997,1393,Syracuse,0.5624,0.5456
6828,1997,1301,North Carolina State,0.5605,0.5749
6829,1997,1180,Drexel,0.5603,0.5026
6830,1997,1116,Arkansas,0.5577,0.5585
6831,1997,1338,Pittsburgh,0.5562,0.5639
6832,1997,1272,Memphis,0.5546,0.5617
6833,1997,1185,Eastern Michigan,0.5509,0.5161
6834,1997,1305,Nevada,0.55,0.5071
6835,1997,1323,Notre Dame,0.5477,0.5575
6836,1997,1281,Missouri,0.5472,0.5733
6837,1997,1320,Northern Iowa,0.5465,0.5382
6838,1997,1308,New Mexico State,0.546,0.5057
6839,1997,1104,Alabama,0.5435,0.5469
6840,1997,1191,Evansville,0.5418,0.5397
6841,1997,1274,Miami (Fla.),0.5381,0.5269
6842,1997,1412,UAB,0.5358,0.5209
6843,1997,1325,Ohio,0.5332,0.5058
6844,1997,1429,Utah State,0.5318,0.4912
6845,1997,1431,Texas-El Paso,0.5313,0.5635
6846,1997,1210,Georgia Tech,0.529,0.5942
6847,1997,1267,Marshall,0.5279,0.4777
6848,1997,1319,Northern Arizona,0.5266,0.4383
6849,1997,1365,Santa Clara,0.5243,0.5016
6850,1997,1123,Ball State,0.524,0.5201
6851,1997,1172,Davidson,0.5218,0.4958
6852,1997,1423,NC-Wilmington,0.5203,0.5099
6853,1997,1171,Dartmouth,0.5178,0.4637
6854,1997,1251,Liberty,0.5167,0.4590
6855,1997,1280,Mississippi State,0.516,0.5615
6856,1997,1363,San Jose State,0.5133,0.5306
6857,1997,1442,Western Illinois,0.5129,0.4740
6858,1997,1349,Rice,0.5117,0.5489
6859,1997,1216,Hartford,0.5105,0.4783
6860,1997,1217,Harvard,0.5103,0.4670
6861,1997,1326,Ohio State,0.5068,0.5522
6862,1997,1336,Penn State,0.5051,0.5500
6863,1997,1455,Wichita State,0.5036,0.4986
6864,1997,1164,Coppin State,0.502,0.4280
6865,1997,1379,Southern Miss,0.5018,0.5209
6866,1997,1356,Southern Illinois,0.5011,0.5237
6867,1997,1371,Seton Hall,0.4989,0.5542
6868,1997,1360,San Diego,0.4986,0.4725
6869,1997,1451,Weber State,0.4971,0.4833
6870,1997,1129,Boise State,0.4968,0.4895
6871,1997,1450,Washington State,0.495,0.5221
6872,1997,1227,Illinois-Chicago,0.4938,0.4860
6873,1997,1335,Pennsylvania,0.4927,0.5030
6874,1997,1298,Navy,0.4924,0.4258
6875,1997,1407,Troy,0.4921,0.4638
6876,1997,1196,Florida,0.4914,0.5173
6877,1997,1117,Arkansas State,0.4901,0.4801
6878,1997,1111,Appalachian State,0.489,0.4982
6879,1997,1350,Richmond,0.4884,0.4964
6880,1997,1249,Lamar,0.488,0.4774
6881,1997,1387,Saint Louis,0.4872,0.5232
6882,1997,1182,Duquesne,0.4861,0.5370
6883,1997,1443,Western Kentucky,0.4836,0.5038
6884,1997,1253,Long Beach State,0.4814,0.4813
6885,1997,1419,Louisiana-Monroe,0.479,0.4781
6886,1997,1402,Texas State-San Marcos,0.477,0.4509
6887,1997,1347,Radford,0.4764,0.4624
6888,1997,1418,Louisiana-Lafayette,0.4731,0.4880
6889,1997,1351,Rider,0.4717,0.4561
6890,1997,1110,American,0.4698,0.4983
6891,1997,1113,Arizona State,0.4684,0.5293
6892,1997,1137,Bucknell,0.467,0.4203
6893,1997,1220,Hofstra,0.4657,0.4800
6894,1997,1436,Vermont,0.4645,0.4527
6895,1997,1122,Austin Peay,0.4628,0.4447
6896,1997,1154,The Citadel,0.4598,0.4826
6897,1997,1321,Northwestern,0.459,0.5315
6898,1997,1389,St. Peter's,0.4585,0.4566
6899,1997,1296,Northern Illinois,0.4564,0.4675
6900,1997,1364,Santa Barbara,0.4553,0.4737
6901,1997,1378,South Florida,0.4549,0.5078
6902,1997,1238,Jackson State,0.4526,0.4487
6903,1997,1194,Florida Atlantic,0.4505,0.4139
6904,1997,1406,Towson,0.4501,0.4930
6905,1997,1384,St. Francis (Pa.),0.4496,0.4513
6906,1997,1399,Tennessee Tech,0.4479,0.4305
6907,1997,1359,Samford,0.4469,0.3780
6908,1997,1157,Coastal Carolina,0.4463,0.4701
6909,1997,1317,North Texas,0.4459,0.4930
6910,1997,1282,UMKC,0.4441,0.4855
6911,1997,1299,North Carolina A&T;,0.4412,0.4150
6912,1997,1372,Stephen F. Austin,0.4399,0.4531
6913,1997,1422,NC-Greensboro,0.4395,0.4748
6914,1997,1156,Cleveland State,0.4389,0.4780
6915,1997,1200,Fordham,0.4349,0.5058
6916,1997,1398,Tennessee State,0.434,0.4676
6917,1997,1383,St. Francis (N.Y.),0.4327,0.4222
6918,1997,1339,Portland,0.4324,0.4832
6919,1997,1108,Alcorn State,0.4317,0.4506
6920,1997,1102,Air Force,0.4303,0.5131
6921,1997,1454,Wisconsin-Milwaukee,0.4269,0.4827
6922,1997,1258,Loyola Marymount,0.4266,0.4948
6923,1997,1404,Tennessee-Martin,0.4252,0.4469
6924,1997,1318,Northeastern,0.4244,0.4794
6925,1997,1140,Brigham Young,0.4219,0.5497
6926,1997,1260,Loyola-Chicago,0.4214,0.4208
6927,1997,1148,Central Connecticut State,0.4194,0.4604
6928,1997,1248,Lafayette,0.4184,0.4425
6929,1997,1126,Bethune-Cookman,0.418,0.4216
6930,1997,1240,Jacksonville State,0.4126,0.4301
6931,1997,1141,Central Michigan,0.4115,0.4686
6932,1997,1239,Jacksonville,0.4098,0.4868
6933,1997,1184,Eastern Kentucky,0.409,0.4520
6934,1997,1152,Chicago State,0.408,0.4946
6935,1997,1190,E. Tennessee State,0.4069,0.4758
6936,1997,1212,Grambling,0.4052,0.4203
6937,1997,1162,Columbia,0.4043,0.4724
6938,1997,1209,Georgia State,0.4015,0.4287
6939,1997,1119,Army,0.3991,0.4210
6940,1997,1265,Marist,0.3983,0.4597
6941,1997,1224,Howard,0.3974,0.4402
6942,1997,1391,Stetson,0.3967,0.4355
6943,1997,1221,Holy Cross,0.3951,0.4280
6944,1997,1380,Southern,0.3827,0.4269
6945,1997,1414,California Irvine,0.3753,0.4876
6946,1997,1410,Texas-Pan American,0.3748,0.4869
6947,1997,1250,Lehigh,0.3512,0.4559
6948,1996,1246,Kentucky,0.684,0.6009
6949,1996,1163,Connecticut,0.6463,0.5492
6950,1996,1437,Villanova,0.6441,0.5900
6951,1996,1242,Kansas,0.6397,0.5655
6952,1996,1210,Georgia Tech,0.635,0.6245
6953,1996,1112,Arizona,0.622,0.5626
6954,1996,1235,Iowa State,0.6191,0.5810
6955,1996,1272,Memphis,0.6146,0.5667
6956,1996,1314,North Carolina,0.614,0.5965
6957,1996,1257,Louisville,0.607,0.5983
6958,1996,1453,Green Bay,0.6065,0.5124
6959,1996,1266,Marquette,0.6059,0.5550
6960,1996,1133,Bradley,0.5992,0.5461
6961,1996,1396,Temple,0.5977,0.5927
6962,1996,1181,Duke,0.5961,0.5948
6963,1996,1365,Santa Clara,0.5911,0.5535
6964,1996,1208,Georgia,0.588,0.5578
6965,1996,1439,Virginia Tech,0.5863,0.5101
6966,1996,1390,Stanford,0.5796,0.5383
6967,1996,1409,Tulsa,0.5782,0.5180
6968,1996,1243,Kansas State,0.5754,0.5696
6969,1996,1329,Oklahoma State,0.5717,0.5571
6970,1996,1130,Boston College,0.5701,0.5459
6971,1996,1228,Illinois,0.5662,0.5549
6972,1996,1408,Tulane,0.5646,0.5306
6973,1996,1438,Virginia,0.5636,0.6033
6974,1996,1376,South Carolina,0.5608,0.5454
6975,1996,1397,Tennessee,0.559,0.5787
6976,1996,1196,Florida,0.5568,0.5995
6977,1996,1150,Charlotte,0.5549,0.5790
6978,1996,1435,Vanderbilt,0.5542,0.5550
6979,1996,1291,Mount St. Mary's,0.5537,0.4883
6980,1996,1193,Fairfield,0.5526,0.5069
6981,1996,1145,Canisius,0.5517,0.5173
6982,1996,1229,Illinois State,0.5496,0.5216
6983,1996,1304,Nebraska,0.5476,0.5524
6984,1996,1172,Davidson,0.5457,0.4456
6985,1996,1301,North Carolina State,0.5448,0.5652
6986,1996,1161,Colorado State,0.5435,0.5271
6987,1996,1449,Washington,0.5418,0.5248
6988,1996,1139,Butler,0.5403,0.4896
6989,1996,1281,Missouri,0.5393,0.5363
6990,1996,1222,Houston,0.5384,0.5178
6991,1996,1199,Florida State,0.5366,0.5550
6992,1996,1264,Manhattan,0.5358,0.5120
6993,1996,1348,Rhode Island,0.535,0.5198
6994,1996,1351,Rider,0.5307,0.4965
6995,1996,1451,Weber State,0.5298,0.4921
6996,1996,1371,Seton Hall,0.5289,0.5623
6997,1996,1293,Murray State,0.5271,0.4895
6998,1996,1140,Brigham Young,0.5262,0.5230
6999,1996,1123,Ball State,0.525,0.5095
7000,1996,1385,St. John's,0.5203,0.5579
7001,1996,1349,Rice,0.5169,0.5225
7002,1996,1325,Ohio,0.5157,0.5151
7003,1996,1335,Pennsylvania,0.5146,0.4762
7004,1996,1296,Northern Illinois,0.513,0.4578
7005,1996,1460,Wright State,0.5122,0.5162
7006,1996,1131,Boston University,0.5101,0.4733
7007,1996,1418,Louisiana-Lafayette,0.5089,0.4990
7008,1996,1443,Western Kentucky,0.5077,0.5103
7009,1996,1320,Northern Iowa,0.5074,0.5037
7010,1996,1452,West Virginia,0.5065,0.5271
7011,1996,1434,Valparaiso,0.5062,0.4566
7012,1996,1253,Long Beach State,0.5057,0.4767
7013,1996,1353,Rutgers,0.5042,0.5697
7014,1996,1160,Colorado,0.5032,0.5599
7015,1996,1406,Towson,0.5028,0.4853
7016,1996,1462,Xavier,0.5028,0.5156
7017,1996,1388,St. Mary's,0.4999,0.5183
7018,1996,1305,Nevada,0.4994,0.4819
7019,1996,1330,Old Dominion,0.4984,0.4756
7020,1996,1218,Hawaii,0.4974,0.5322
7021,1996,1323,Notre Dame,0.4971,0.5517
7022,1996,1290,Mississippi Valley State,0.497,0.4127
7023,1996,1378,South Florida,0.4966,0.5193
7024,1996,1382,St. Bonaventure,0.4958,0.5420
7025,1996,1239,Jacksonville,0.4954,0.4819
7026,1996,1164,Coppin State,0.4928,0.4472
7027,1996,1166,Creighton,0.4904,0.4991
7028,1996,1159,Colgate,0.4891,0.4797
7029,1996,1174,Delaware,0.4889,0.4785
7030,1996,1440,VMI,0.4881,0.4508
7031,1996,1334,Pacific,0.4862,0.4688
7032,1996,1187,East Carolina,0.4853,0.4496
7033,1996,1245,Kent State,0.4845,0.4794
7034,1996,1359,Samford,0.4841,0.4588
7035,1996,1173,Dayton,0.4833,0.4720
7036,1996,1227,Illinois-Chicago,0.48,0.5289
7037,1996,1263,Maine,0.4773,0.4578
7038,1996,1363,San Jose State,0.4767,0.4862
7039,1996,1217,Harvard,0.4759,0.4479
7040,1996,1310,Niagara,0.4742,0.4775
7041,1996,1270,McNeese State,0.4726,0.4450
7042,1996,1427,Texas-San Antonio,0.4714,0.4618
7043,1996,1110,American,0.4706,0.4864
7044,1996,1337,Pepperdine,0.4692,0.5145
7045,1996,1333,Oregon State,0.4677,0.5724
7046,1996,1380,Southern,0.467,0.4421
7047,1996,1374,Southern Methodist,0.4661,0.5446
7048,1996,1454,Wisconsin-Milwaukee,0.4647,0.5170
7049,1996,1225,Idaho,0.464,0.4904
7050,1996,1249,Lamar,0.4627,0.4836
7051,1996,1308,New Mexico State,0.4607,0.4809
7052,1996,1138,Buffalo,0.4583,0.4505
7053,1996,1124,Baylor,0.4578,0.5037
7054,1996,1381,Southern Utah,0.457,0.4565
7055,1996,1184,Eastern Kentucky,0.4551,0.4601
7056,1996,1232,Indiana State,0.4545,0.4779
7057,1996,1148,Central Connecticut State,0.4535,0.4565
7058,1996,1455,Wichita State,0.4522,0.5110
7059,1996,1364,Santa Barbara,0.4503,0.4594
7060,1996,1135,Brown,0.4483,0.4695
7061,1996,1447,Wagner,0.4468,0.4722
7062,1996,1358,Sam Houston State,0.4455,0.4474
7063,1996,1256,Louisiana Tech,0.4454,0.4703
7064,1996,1410,Texas-Pan American,0.4422,0.4908
7065,1996,1347,Radford,0.4416,0.4288
7066,1996,1165,Cornell,0.4399,0.4666
7067,1996,1260,Loyola-Chicago,0.4365,0.4922
7068,1996,1373,Siena,0.4354,0.5188
7069,1996,1209,Georgia State,0.4318,0.4424
7070,1996,1298,Navy,0.4311,0.4015
7071,1996,1168,Cal State Fullerton,0.4294,0.4956
7072,1996,1142,Cal Poly,0.4278,0.4104
7073,1996,1202,Furman,0.4269,0.4720
7074,1996,1369,Southeast Missouri State,0.426,0.4782
7075,1996,1206,George Mason,0.4249,0.4383
7076,1996,1141,Central Michigan,0.4201,0.5045
7077,1996,1194,Florida Atlantic,0.4179,0.4546
7078,1996,1216,Hartford,0.4162,0.4835
7079,1996,1299,North Carolina A&T;,0.4159,0.4434
7080,1996,1407,Troy,0.4126,0.4301
7081,1996,1156,Cleveland State,0.4115,0.4846
7082,1996,1169,Cal State Northridge,0.4107,0.4642
7083,1996,1311,Nicholls State,0.4067,0.4781
7084,1996,1306,New Hampshire,0.406,0.4672
7085,1996,1162,Columbia,0.4036,0.4581
7086,1996,1175,Delaware State,0.4029,0.4137
7087,1996,1383,St. Francis (N.Y.),0.401,0.4235
7088,1996,1287,Morehead State,0.4006,0.4907
7089,1996,1103,Akron,0.3966,0.5021
7090,1996,1318,Northeastern,0.396,0.4804
7091,1996,1126,Bethune-Cookman,0.3918,0.4064
7092,1996,1319,Northern Arizona,0.3875,0.4610
7093,1996,1106,Alabama State,0.3812,0.3971
7094,1996,1322,Northwestern State,0.3765,0.4353
7095,1996,1186,Eastern Washington,0.3688,0.4778
7096,1996,1197,Florida A&M;,0.364,0.4273
7097,1996,1341,Prairie View A&M;,0.3446,0.4594
7098,1996,1204,Georgia Southern,0.3382,0.4243
7099,1996,1269,Massachusetts,0.6647,0.5633
7100,1996,1153,Cincinnati,0.6449,0.5725
7101,1996,1345,Purdue,0.6398,0.5753
7102,1996,1448,Wake Forest,0.637,0.5756
7103,1996,1403,Texas Tech,0.6283,0.5159
7104,1996,1207,Georgetown,0.6219,0.5712
7105,1996,1336,Penn State,0.6147,0.5603
7106,1996,1393,Syracuse,0.6144,0.5693
7107,1996,1280,Mississippi State,0.6122,0.5634
7108,1996,1417,UCLA,0.607,0.5538
7109,1996,1428,Utah,0.6061,0.5437
7110,1996,1307,New Mexico,0.601,0.5125
7111,1996,1234,Iowa,0.5983,0.5532
7112,1996,1231,Indepenedent,0.597,0.5891
7113,1996,1268,Maryland,0.592,0.5940
7114,1996,1276,Michigan,0.5907,0.5725
7115,1996,1185,Eastern Michigan,0.5879,0.5123
7116,1996,1116,Arkansas,0.5804,0.5739
7117,1996,1328,Oklahoma,0.5795,0.5772
7118,1996,1155,Clemson,0.577,0.5551
7119,1996,1344,Providence,0.5733,0.5620
7120,1996,1400,Texas,0.5713,0.5319
7121,1996,1278,Minnesota,0.5699,0.5599
7122,1996,1114,Arkansas-Little Rock,0.5679,0.4979
7123,1996,1203,George Washington,0.5651,0.5034
7124,1996,1143,California,0.5643,0.5425
7125,1996,1201,Fresno State,0.5623,0.5313
7126,1996,1180,Drexel,0.5607,0.4500
7127,1996,1233,Iona,0.5578,0.4937
7128,1996,1458,Wisconsin,0.5567,0.5698
7129,1996,1343,Princeton,0.5546,0.4831
7130,1996,1104,Alabama,0.5541,0.5412
7131,1996,1433,Virginia Commonwealth,0.5535,0.4880
7132,1996,1450,Washington State,0.5518,0.5382
7133,1996,1158,College of Charleston,0.55,0.4400
7134,1996,1286,Montana State,0.548,0.4960
7135,1996,1275,Miami (Ohio),0.5466,0.4818
7136,1996,1211,Gonzaga,0.5455,0.4928
7137,1996,1277,Michigan State,0.5441,0.5645
7138,1996,1284,Monmouth,0.5421,0.4930
7139,1996,1387,Saint Louis,0.5413,0.5379
7140,1996,1178,Detroit,0.5399,0.5175
7141,1996,1339,Portland,0.5392,0.5090
7142,1996,1332,Oregon,0.5373,0.5498
7143,1996,1386,Saint Joseph's,0.5366,0.5303
7144,1996,1283,Missouri State,0.5352,0.5231
7145,1996,1265,Marist,0.5325,0.4481
7146,1996,1120,Auburn,0.5301,0.5068
7147,1996,1395,TCU,0.5292,0.5390
7148,1996,1362,San Francisco,0.5282,0.5310
7149,1996,1444,Western Michigan,0.5264,0.5167
7150,1996,1379,Southern Miss,0.5251,0.5592
7151,1996,1274,Miami (Fla.),0.5231,0.5189
7152,1996,1177,DePaul,0.5189,0.5654
7153,1996,1405,Toledo,0.5162,0.5159
7154,1996,1285,Montana,0.5154,0.4605
7155,1996,1425,Southern California,0.5134,0.5623
7156,1996,1412,UAB,0.5126,0.5168
7157,1996,1191,Evansville,0.5104,0.5201
7158,1996,1122,Austin Peay,0.5094,0.4693
7159,1996,1261,LSU,0.508,0.5464
7160,1996,1389,St. Peter's,0.5077,0.4918
7161,1996,1258,Loyola Marymount,0.5068,0.4782
7162,1996,1461,Wyoming,0.5063,0.5340
7163,1996,1422,NC-Greensboro,0.5062,0.4450
7164,1996,1132,Bowling Green,0.5046,0.5128
7165,1996,1423,NC-Wilmington,0.5036,0.5220
7166,1996,1179,Drake,0.5032,0.5227
7167,1996,1338,Pittsburgh,0.5028,0.5469
7168,1996,1360,San Diego,0.5027,0.5097
7169,1996,1331,Oral Roberts,0.4998,0.4530
7170,1996,1267,Marshall,0.4988,0.4675
7171,1996,1279,Mississippi,0.4983,0.5233
7172,1996,1171,Dartmouth,0.4972,0.4630
7173,1996,1326,Ohio State,0.4971,0.5393
7174,1996,1113,Arizona State,0.4969,0.5267
7175,1996,1129,Boise State,0.4966,0.4826
7176,1996,1419,Louisiana-Monroe,0.4955,0.4821
7177,1996,1259,Loyola-Maryland,0.4941,0.5178
7178,1996,1384,St. Francis (Pa.),0.4917,0.4951
7179,1996,1354,South Carolina State,0.4899,0.4062
7180,1996,1398,Tennessee State,0.4889,0.4667
7181,1996,1238,Jackson State,0.4885,0.4785
7182,1996,1429,Utah State,0.4875,0.4891
7183,1996,1361,San Diego State,0.4862,0.4877
7184,1996,1144,Campbell,0.4852,0.4546
7185,1996,1401,Texas A&M;,0.4841,0.5097
7186,1996,1442,Western Illinois,0.4838,0.4599
7187,1996,1251,Liberty,0.4819,0.4574
7188,1996,1372,Stephen F. Austin,0.4798,0.4475
7189,1996,1292,Middle Tennessee,0.4767,0.4623
7190,1996,1149,Charleston Southern,0.4761,0.4681
7191,1996,1431,Texas-El Paso,0.4745,0.5044
7192,1996,1441,Western Carolina,0.4727,0.4380
7193,1996,1247,La Salle,0.4724,0.5632
7194,1996,1317,North Texas,0.4708,0.4492
7195,1996,1414,California Irvine,0.4698,0.4412
7196,1996,1356,Southern Illinois,0.468,0.5006
7197,1996,1368,Southeastern Louisiana,0.4672,0.4496
7198,1996,1421,NC-Asheville,0.4664,0.4274
7199,1996,1241,James Madison,0.4649,0.5088
7200,1996,1137,Bucknell,0.4642,0.4267
7201,1996,1182,Duquesne,0.4636,0.5071
7202,1996,1151,Chattanooga,0.4613,0.4417
7203,1996,1273,Mercer,0.4606,0.4537
7204,1996,1183,Eastern Illinois,0.4578,0.4623
7205,1996,1436,Vermont,0.4577,0.4636
7206,1996,1375,South Alabama,0.4553,0.4737
7207,1996,1399,Tennessee Tech,0.4545,0.4727
7208,1996,1282,UMKC,0.4542,0.4574
7209,1996,1424,UNLV,0.4528,0.4755
7210,1996,1404,Tennessee-Martin,0.4514,0.4630
7211,1996,1321,Northwestern,0.4489,0.5121
7212,1996,1416,UCF,0.4476,0.4777
7213,1996,1350,Richmond,0.446,0.4995
7214,1996,1214,Hampton,0.4455,0.4968
7215,1996,1117,Arkansas State,0.4446,0.4903
7216,1996,1198,Florida International,0.4422,0.4485
7217,1996,1456,William &amp; Mary,0.4408,0.4677
7218,1996,1226,Idaho State,0.4367,0.4572
7219,1996,1221,Holy Cross,0.4355,0.3967
7220,1996,1426,Texas-Arlington,0.4328,0.4437
7221,1996,1391,Stetson,0.4314,0.4685
7222,1996,1402,Texas State-San Marcos,0.4301,0.4485
7223,1996,1240,Jacksonville State,0.4288,0.4650
7224,1996,1411,Texas Southern,0.4271,0.4535
7225,1996,1192,Fairleigh Dickinson,0.4266,0.4824
7226,1996,1111,Appalachian State,0.4249,0.4897
7227,1996,1254,LIU-Brooklyn,0.4206,0.4620
7228,1996,1200,Fordham,0.4195,0.5100
7229,1996,1464,Youngstown State,0.4178,0.4237
7230,1996,1108,Alcorn State,0.4162,0.4390
7231,1996,1212,Grambling,0.4127,0.4221
7232,1996,1190,E. Tennessee State,0.4124,0.4832
7233,1996,1102,Air Force,0.4113,0.5206
7234,1996,1154,The Citadel,0.4068,0.4410
7235,1996,1248,Lafayette,0.4064,0.4485
7236,1996,1288,Morgan State,0.4054,0.4542
7237,1996,1170,Sacramento State,0.4033,0.4711
7238,1996,1463,Yale,0.4019,0.4426
7239,1996,1457,Winthrop,0.4007,0.4543
7240,1996,1220,Hofstra,0.4004,0.4313
7241,1996,1271,Maryland-Eastern Shore,0.3964,0.4085
7242,1996,1224,Howard,0.392,0.4329
7243,1996,1420,Maryland-Baltimore County,0.389,0.4569
7244,1996,1459,Wofford,0.3836,0.4970
7245,1996,1352,Robert Morris,0.3798,0.4570
7246,1996,1152,Chicago State,0.3712,0.4703
7247,1996,1157,Coastal Carolina,0.3687,0.4500
7248,1996,1250,Lehigh,0.3614,0.4434
7249,1996,1119,Army,0.3414,0.3996
7250,1995,1314,North Carolina,0.6608,0.6052
7251,1995,1246,Kentucky,0.6531,0.5835
7252,1995,1269,Massachusetts,0.6464,0.5730
7253,1995,1163,Connecticut,0.6369,0.5619
7254,1995,1437,Villanova,0.6331,0.5861
7255,1995,1277,Michigan State,0.6248,0.5615
7256,1995,1328,Oklahoma,0.6233,0.5838
7257,1995,1409,Tulsa,0.6114,0.5624
7258,1995,1281,Missouri,0.6098,0.5785
7259,1995,1345,Purdue,0.6044,0.5392
7260,1995,1235,Iowa State,0.603,0.5856
7261,1995,1231,Indepenedent,0.5978,0.5902
7262,1995,1393,Syracuse,0.5925,0.5678
7263,1995,1257,Louisville,0.5917,0.5910
7264,1995,1207,Georgetown,0.5888,0.5589
7265,1995,1396,Temple,0.588,0.5656
7266,1995,1400,Texas,0.5871,0.5209
7267,1995,1104,Alabama,0.5828,0.5405
7268,1995,1150,Charlotte,0.5812,0.5404
7269,1995,1228,Illinois,0.5802,0.5667
7270,1995,1386,Saint Joseph's,0.579,0.5697
7271,1995,1325,Ohio,0.5764,0.5319
7272,1995,1276,Michigan,0.5755,0.5785
7273,1995,1390,Stanford,0.5704,0.5260
7274,1995,1158,College of Charleston,0.5691,0.4896
